report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-05-07,Argentina-Buenos_Aires,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Buenos_Aires,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Buenos_Aires,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,4,cases
2016-05-07,Argentina-Buenos_Aires,province,cumulative_probable_imported_cases,AR0004,NA,NA,1,cases
2016-05-07,Argentina-Buenos_Aires,province,cumulative_cases_under_study,AR0005,NA,NA,339,cases
2016-05-07,Argentina-Buenos_Aires,province,cumulative_cases_discarded,AR0006,NA,NA,38,cases
2016-05-07,Argentina-CABA,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-CABA,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-CABA,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,8,cases
2016-05-07,Argentina-CABA,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-CABA,province,cumulative_cases_under_study,AR0005,NA,NA,245,cases
2016-05-07,Argentina-CABA,province,cumulative_cases_discarded,AR0006,NA,NA,2,cases
2016-05-07,Argentina-Catamarca,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Catamarca,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Catamarca,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-Catamarca,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Catamarca,province,cumulative_cases_under_study,AR0005,NA,NA,16,cases
2016-05-07,Argentina-Catamarca,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-Chaco,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Chaco,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Chaco,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-Chaco,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Chaco,province,cumulative_cases_under_study,AR0005,NA,NA,126,cases
2016-05-07,Argentina-Chaco,province,cumulative_cases_discarded,AR0006,NA,NA,7,cases
2016-05-07,Argentina-Chubut,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Chubut,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Chubut,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-Chubut,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Chubut,province,cumulative_cases_under_study,AR0005,NA,NA,5,cases
2016-05-07,Argentina-Chubut,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-Cordoba,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Cordoba,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Cordoba,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-05-07,Argentina-Cordoba,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Cordoba,province,cumulative_cases_under_study,AR0005,NA,NA,355,cases
2016-05-07,Argentina-Cordoba,province,cumulative_cases_discarded,AR0006,NA,NA,3,cases
2016-05-07,Argentina-Corrientes,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Corrientes,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Corrientes,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-Corrientes,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Corrientes,province,cumulative_cases_under_study,AR0005,NA,NA,18,cases
2016-05-07,Argentina-Corrientes,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-Entre_Rios,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Entre_Rios,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Entre_Rios,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,4,cases
2016-05-07,Argentina-Entre_Rios,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Entre_Rios,province,cumulative_cases_under_study,AR0005,NA,NA,47,cases
2016-05-07,Argentina-Entre_Rios,province,cumulative_cases_discarded,AR0006,NA,NA,10,cases
2016-05-07,Argentina-Formosa,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Formosa,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Formosa,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-Formosa,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Formosa,province,cumulative_cases_under_study,AR0005,NA,NA,6,cases
2016-05-07,Argentina-Formosa,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-Jujuy,province,cumulative_confirmed_local_cases,AR0001,NA,NA,9,cases
2016-05-07,Argentina-Jujuy,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Jujuy,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,12,cases
2016-05-07,Argentina-Jujuy,province,cumulative_probable_imported_cases,AR0004,NA,NA,1,cases
2016-05-07,Argentina-Jujuy,province,cumulative_cases_under_study,AR0005,NA,NA,886,cases
2016-05-07,Argentina-Jujuy,province,cumulative_cases_discarded,AR0006,NA,NA,11,cases
2016-05-07,Argentina-La_Pampa,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-La_Pampa,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-La_Pampa,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-La_Pampa,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-La_Pampa,province,cumulative_cases_under_study,AR0005,NA,NA,0,cases
2016-05-07,Argentina-La_Pampa,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-La_Rioja,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-La_Rioja,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-La_Rioja,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-La_Rioja,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-La_Rioja,province,cumulative_cases_under_study,AR0005,NA,NA,2,cases
2016-05-07,Argentina-La_Rioja,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-Mendoza,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Mendoza,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Mendoza,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-05-07,Argentina-Mendoza,province,cumulative_probable_imported_cases,AR0004,NA,NA,1,cases
2016-05-07,Argentina-Mendoza,province,cumulative_cases_under_study,AR0005,NA,NA,38,cases
2016-05-07,Argentina-Mendoza,province,cumulative_cases_discarded,AR0006,NA,NA,2,cases
2016-05-07,Argentina-Misiones,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Misiones,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Misiones,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,0,cases
2016-05-07,Argentina-Misiones,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Misiones,province,cumulative_cases_under_study,AR0005,NA,NA,9,cases
2016-05-07,Argentina-Misiones,province,cumulative_cases_discarded,AR0006,NA,NA,0,cases
2016-05-07,Argentina-Neuquen,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Neuquen,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Neuquen,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-05-07,Argentina-Neuquen,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Neuquen,province,cumulative_cases_under_study,AR0005,NA,NA,13,cases
2016-05-07,Argentina-Neuquen,province,cumulative_cases_discarded,AR0006,NA,NA,4,cases
2016-05-07,Argentina-Rio_Negro,province,cumulative_confirmed_local_cases,AR0001,NA,NA,0,cases
2016-05-07,Argentina-Rio_Negro,province,cumulative_probable_local_cases,AR0002,NA,NA,0,cases
2016-05-07,Argentina-Rio_Negro,province,cumulative_confirmed_imported_cases,AR0003,NA,NA,2,cases
2016-05-07,Argentina-Rio_Negro,province,cumulative_probable_imported_cases,AR0004,NA,NA,0,cases
2016-05-07,Argentina-Rio_Negro,province,cumulative_cases_under_study,AR0005,NA,NA,6,cases
2016-05-07,Argentina-Rio_Negro,province,cumulative_cases_discarded,AR0006,NA,NA,3,cases
2016-05-07,Argentina-Salta,province,cumulative_confirmed_local_cases,AR0001,NA,NA,91,cases
2016-05-07,Argentina-Salta,province,cumulative_probable_local_cases,AR0002,NA,NA,7,cases
