"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-02-27,"Colombia-Antioquia-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,3,"cases"
2016-02-27,"Colombia-Antioquia-Medellin","municipality","zika_confirmed_laboratory","CO0001",NA,NA,44,"cases"
2016-02-27,"Colombia-Antioquia-Abejorral","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Abriaqui","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Alejandria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Amaga","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Amalfi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Andes","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Angelopolis","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Angostura","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Anori","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Santa_Fe","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Anza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Apartado","municipality","zika_confirmed_laboratory","CO0001",NA,NA,3,"cases"
2016-02-27,"Colombia-Antioquia-Arboletes","municipality","zika_confirmed_laboratory","CO0001",NA,NA,2,"cases"
2016-02-27,"Colombia-Antioquia-Argelia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Armenia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Barbosa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Belmira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Bello","municipality","zika_confirmed_laboratory","CO0001",NA,NA,6,"cases"
2016-02-27,"Colombia-Antioquia-Betania","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Betulia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Ciudad_Bolivar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,3,"cases"
2016-02-27,"Colombia-Antioquia-Briceno","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Buritica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Caceres","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Caicedo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Caldas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,1,"cases"
2016-02-27,"Colombia-Antioquia-Campamento","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Canasgordas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,2,"cases"
2016-02-27,"Colombia-Antioquia-Caracoli","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Caramanta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
2016-02-27,"Colombia-Antioquia-Carepa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,0,"cases"
