report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-07-30,Colombia-Antioquia-Medellin,municipality,CO0001,zika_confirmed_laboratory,NA,NA,80,cases
2016-07-30,Colombia-Antioquia-Abejorral,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Abriaqui,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Alejandria,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Amaga,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Amalfi,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Andes,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Angelopolis,municipality,CO0001,zika_confirmed_laboratory,NA,NA,1,cases
2016-07-30,Colombia-Antioquia-Angostura,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Anori,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Santafe_De_Antioquia,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Anza,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Apartado,municipality,CO0001,zika_confirmed_laboratory,NA,NA,69,cases
2016-07-30,Colombia-Antioquia-Arboletes,municipality,CO0001,zika_confirmed_laboratory,NA,NA,4,cases
2016-07-30,Colombia-Antioquia-Argelia,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Armenia,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Barbosa,municipality,CO0001,zika_confirmed_laboratory,NA,NA,1,cases
2016-07-30,Colombia-Antioquia-Belmira,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Bello,municipality,CO0001,zika_confirmed_laboratory,NA,NA,9,cases
2016-07-30,Colombia-Antioquia-Betania,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Betulia,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Ciudad_Bolivar,municipality,CO0001,zika_confirmed_laboratory,NA,NA,3,cases
2016-07-30,Colombia-Antioquia-Briceno,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Buritica,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Caceres,municipality,CO0001,zika_confirmed_laboratory,NA,NA,4,cases
2016-07-30,Colombia-Antioquia-Caicedo,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Caldas,municipality,CO0001,zika_confirmed_laboratory,NA,NA,1,cases
2016-07-30,Colombia-Antioquia-Campamento,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Canasgordas,municipality,CO0001,zika_confirmed_laboratory,NA,NA,2,cases
2016-07-30,Colombia-Antioquia-Caracoli,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Caramanta,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Carepa,municipality,CO0001,zika_confirmed_laboratory,NA,NA,11,cases
2016-07-30,Colombia-Antioquia-El_Carmen_De_Viboral,municipality,CO0001,zika_confirmed_laboratory,NA,NA,1,cases
2016-07-30,Colombia-Antioquia-Carolina,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Caucasia,municipality,CO0001,zika_confirmed_laboratory,NA,NA,19,cases
2016-07-30,Colombia-Antioquia-Chigorodo,municipality,CO0001,zika_confirmed_laboratory,NA,NA,21,cases
2016-07-30,Colombia-Antioquia-Cisneros,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Cocorna,municipality,CO0001,zika_confirmed_laboratory,NA,NA,1,cases
2016-07-30,Colombia-Antioquia-Concepcion,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Concordia,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
2016-07-30,Colombia-Antioquia-Copacabana,municipality,CO0001,zika_confirmed_laboratory,NA,NA,0,cases
