report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-02-27,El_Salvador-Ahuachapan,department,cumulative_suspected_total,SV0010,NA,NA,116,cases
2016-02-27,El_Salvador-Cabanas,department,cumulative_suspected_total,SV0010,NA,NA,246,cases
2016-02-27,El_Salvador-Chalatenango,department,cumulative_suspected_total,SV0010,NA,NA,381,cases
2016-02-27,El_Salvador-Cuscatlan,department,cumulative_suspected_total,SV0010,NA,NA,412,cases
2016-02-27,El_Salvador-La_Libertad,department,cumulative_suspected_total,SV0010,NA,NA,897,cases
2016-02-27,El_Salvador-La_Paz,department,cumulative_suspected_total,SV0010,NA,NA,108,cases
2016-02-27,El_Salvador-La_Union,department,cumulative_suspected_total,SV0010,NA,NA,31,cases
2016-02-27,El_Salvador-Morazan,department,cumulative_suspected_total,SV0010,NA,NA,92,cases
2016-02-27,El_Salvador-San_Miguel,department,cumulative_suspected_total,SV0010,NA,NA,107,cases
2016-02-27,El_Salvador-San_Salvador,department,cumulative_suspected_total,SV0010,NA,NA,2033,cases
2016-02-27,El_Salvador-San_Vicente,department,cumulative_suspected_total,SV0010,NA,NA,252,cases
2016-02-27,El_Salvador-Santa_Ana,department,cumulative_suspected_total,SV0010,NA,NA,496,cases
2016-02-27,El_Salvador-Sonsonate,department,cumulative_suspected_total,SV0010,NA,NA,56,cases
2016-02-27,El_Salvador-Usulutan,department,cumulative_suspected_total,SV0010,NA,NA,114,cases
2016-02-27,El_Salvador-Guatemala,department,cumulative_suspected_total,SV0010,NA,NA,2,cases
2016-02-27,El_Salvador,country,cumulative_suspected_total,SV0010,NA,NA,5343,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_under_1,SV0001,NA,NA,85,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_1-4,SV0002,NA,NA,231,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_5-9,SV0003,NA,NA,237,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_10-19,SV0004,NA,NA,447,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_20-29,SV0005,NA,NA,1348,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_30-39,SV0006,NA,NA,1283,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_40-49,SV0007,NA,NA,947,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_50-59,SV0008,NA,NA,527,cases
2016-02-27,El_Salvador,country,cumulative_suspected_age_60_plus,SV0009,NA,NA,238,cases
2016-02-27,El_Salvador-Sonsonate,department,cumulative_suspected_pregnant,SV0011,NA,NA,1,cases
2016-02-27,El_Salvador-San_Miguel,department,cumulative_suspected_pregnant,SV0011,NA,NA,7,cases
2016-02-27,El_Salvador-Cabanas,department,cumulative_suspected_pregnant,SV0011,NA,NA,18,cases
2016-02-27,El_Salvador-Cuscatlan,department,cumulative_suspected_pregnant,SV0011,NA,NA,14,cases
2016-02-27,El_Salvador-San_Salvador,department,cumulative_suspected_pregnant,SV0011,NA,NA,60,cases
2016-02-27,El_Salvador-San_Vicente,department,cumulative_suspected_pregnant,SV0011,NA,NA,15,cases
2016-02-27,El_Salvador-Santa_Ana,department,cumulative_suspected_pregnant,SV0011,NA,NA,10,cases
2016-02-27,El_Salvador-Chalatenango,department,cumulative_suspected_pregnant,SV0011,NA,NA,13,cases
2016-02-27,El_Salvador-La_Libertad,department,cumulative_suspected_pregnant,SV0011,NA,NA,15,cases
2016-02-27,El_Salvador-La_Paz,department,cumulative_suspected_pregnant,SV0011,NA,NA,0,cases
2016-02-27,El_Salvador-Morazan,department,cumulative_suspected_pregnant,SV0011,NA,NA,3,cases
2016-02-27,El_Salvador-Usulutan,department,cumulative_suspected_pregnant,SV0011,NA,NA,5,cases
2016-02-27,El_Salvador-Guatemala,department,cumulative_suspected_pregnant,SV0011,NA,NA,1,cases
2016-02-27,El_Salvador,country,cumulative_suspected_pregnant,SV0011,NA,NA,165,cases
2016-02-27,El_Salvador,country,weekly_hospitalized,SV0013,NA,NA,0,cases
