,countyr_code,alpha3code,country,country_name,date,deaths,epiweek_onset,imported_cases,lab_confirmed_cases,nombre_pais,num_country_code,num_country_code2,num_gbs,num_gbs_with_zika,num_records,num_microcephaly_associated,other_neuro_complications,other_source_transmission,pregnant_women,report_epi_week,severe_cases,sovereign,status,sub_region,suspected_cases,suspect_cases_bin,total_cases,total_cases_bin,year
6,GUY,GUY,Guyana,Guyana,"November, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
7,GUY,GUY,Guyana,Guyana,"November, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
8,GUY,GUY,Guyana,Guyana,"December, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
9,GUY,GUY,Guyana,Guyana,"December, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
10,GUY,GUY,Guyana,Guyana,"December, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
11,GUY,GUY,Guyana,Guyana,"December, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
12,GUY,GUY,Guyana,Guyana,"December, 2015",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
13,GUY,GUY,Guyana,Guyana,"January, 2016",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
14,GUY,GUY,Guyana,Guyana,"January, 2016",0.0,0.0,0.0,1,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,100%,0%,2016.0
15,GUY,GUY,Guyana,Guyana,"January, 2016",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
16,GUY,GUY,Guyana,Guyana,"January, 2016",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
17,GUY,GUY,Guyana,Guyana,"January, 2016",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
18,GUY,GUY,Guyana,Guyana,"February, 2016",0.0,0.0,0.0,0,Guyana,328.0,328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Guyana,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
0,HTI,HTI,Haiti,Haiti,"October, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
1,HTI,HTI,Haiti,Haiti,"October, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
2,HTI,HTI,Haiti,Haiti,"October, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
3,HTI,HTI,Haiti,Haiti,"October, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Haiti,Member State,Latin Caribbean,3,0K,300%,0%,2015.0
4,HTI,HTI,Haiti,Haiti,"October, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
5,HTI,HTI,Haiti,Haiti,"October, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
6,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
7,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
8,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
9,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
10,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
11,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
12,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
13,HTI,HTI,Haiti,Haiti,"November, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
14,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
15,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
16,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
17,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Haiti,Member State,Latin Caribbean,5,0K,500%,0%,2015.0
18,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
19,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
20,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
21,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Haiti,Member State,Latin Caribbean,2,0K,200%,0%,2015.0
22,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2015.0
23,HTI,HTI,Haiti,Haiti,"December, 2015",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Haiti,Member State,Latin Caribbean,2,0K,200%,0%,2015.0
24,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2016.0
25,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,5,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Haiti,Member State,Latin Caribbean,13,0K,1800%,0%,2016.0
26,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2016.0
27,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Haiti,Member State,Latin Caribbean,4,0K,400%,0%,2016.0
28,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2016.0
29,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Haiti,Member State,Latin Caribbean,96,0K,9600%,0%,2016.0
30,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2016.0
31,HTI,HTI,Haiti,Haiti,"January, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Haiti,Member State,Latin Caribbean,204,0K,20400%,0%,2016.0
32,HTI,HTI,Haiti,Haiti,"February, 2016",0.0,0.0,0.0,0,Haití,332.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Haiti,Member State,Latin Caribbean,0,0K,0%,0%,2016.0
0,,,Honduras,,"October, 2015",,,,0,,,,,,,,,,,40,,,,,0,,,,
1,,,Honduras,,"October, 2015",,,,0,,,,,,,,,,,41,,,,,0,,,,
2,,,Honduras,,"October, 2015",,,,0,,,,,,,,,,,42,,,,,0,,,,
3,,,Honduras,,"October, 2015",,,,0,,,,,,,,,,,43,,,,,0,,,,
4,,,Honduras,,"November, 2015",,,,0,,,,,,,,,,,44,,,,,0,,,,
5,,,Honduras,,"November, 2015",,,,0,,,,,,,,,,,45,,,,,0,,,,
6,,,Honduras,,"November, 2015",,,,0,,,,,,,,,,,46,,,,,0,,,,
7,,,Honduras,,"November, 2015",,,,0,,,,,,,,,,,47,,,,,0,,,,
8,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,48,,,,,0,,,,
9,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,49,,,,,0,,,,
10,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,50,,,,,0,,,,
11,,,Honduras,,"December, 2015",,,,2,,,,,,,,,,,50,,,,,0,,,,
12,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,51,,,,,0,,,,
13,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,51,,,,,55,,,,
14,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,52,,,,,0,,,,
15,,,Honduras,,"December, 2015",,,,0,,,,,,,,,,,52,,,,,62,,,,
16,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,1,,,,,0,,,,
17,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,1,,,,,608,,,,
18,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,2,,,,,0,,,,
19,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,2,,,,,1119,,,,
20,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,3,,,,,0,,,,
21,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,3,,,,,1310,,,,
22,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,4,,,,,0,,,,
23,,,Honduras,,"January, 2016",,,,0,,,,,,,,,,,4,,,,,1436,,,,
24,,,Honduras,,"February, 2016",,,,0,,,,,,,,,,,5,,,,,0,,,,
0,HND,HND,Honduras,Honduras,"October, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
1,HND,HND,Honduras,Honduras,"October, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
2,HND,HND,Honduras,Honduras,"October, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
3,HND,HND,Honduras,Honduras,"October, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
4,HND,HND,Honduras,Honduras,"November, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
5,HND,HND,Honduras,Honduras,"November, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
6,HND,HND,Honduras,Honduras,"November, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
7,HND,HND,Honduras,Honduras,"November, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
8,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
9,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
10,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
11,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,2,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Honduras,Member State,Central America,0,0K,200%,0%,2015.0
12,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
13,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Honduras,Member State,Central America,55,0K,5500%,0%,2015.0
14,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2015.0
15,HND,HND,Honduras,Honduras,"December, 2015",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Honduras,Member State,Central America,62,0K,6200%,0%,2015.0
16,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2016.0
17,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Honduras,Member State,Central America,608,0K,60800%,0%,2016.0
18,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2016.0
19,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Honduras,Member State,Central America,1119,0K,111900%,0%,2016.0
20,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2016.0
21,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Honduras,Member State,Central America,1310,0K,131000%,0%,2016.0
22,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2016.0
23,HND,HND,Honduras,Honduras,"January, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Honduras,Member State,Central America,1436,0K,143600%,0%,2016.0
24,HND,HND,Honduras,Honduras,"February, 2016",0.0,0.0,0.0,0,Honduras,340.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Honduras,Member State,Central America,0,0K,0%,0%,2016.0
0,JAM,JAM,Jamaica,Jamaica,"October, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
1,JAM,JAM,Jamaica,Jamaica,"October, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
2,JAM,JAM,Jamaica,Jamaica,"October, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
3,JAM,JAM,Jamaica,Jamaica,"October, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
4,JAM,JAM,Jamaica,Jamaica,"November, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
5,JAM,JAM,Jamaica,Jamaica,"November, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
6,JAM,JAM,Jamaica,Jamaica,"November, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
7,JAM,JAM,Jamaica,Jamaica,"November, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
8,JAM,JAM,Jamaica,Jamaica,"December, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
9,JAM,JAM,Jamaica,Jamaica,"December, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
10,JAM,JAM,Jamaica,Jamaica,"December, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
11,JAM,JAM,Jamaica,Jamaica,"December, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
12,JAM,JAM,Jamaica,Jamaica,"December, 2015",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2015.0
13,JAM,JAM,Jamaica,Jamaica,"January, 2016",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
14,JAM,JAM,Jamaica,Jamaica,"January, 2016",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
15,JAM,JAM,Jamaica,Jamaica,"January, 2016",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
16,JAM,JAM,Jamaica,Jamaica,"January, 2016",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
17,JAM,JAM,Jamaica,Jamaica,"January, 2016",0.0,0.0,0.0,1,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,100%,0%,2016.0
18,JAM,JAM,Jamaica,Jamaica,"February, 2016",0.0,0.0,0.0,0,Jamaica,388.0,388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Jamaica,Member State,Non Latin Caribbean,0,0K,0%,0%,2016.0
0,MTQ,MTQ,Martinique,Martinique,"October, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
1,MTQ,MTQ,Martinique,Martinique,"October, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
2,MTQ,MTQ,Martinique,Martinique,"October, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
3,MTQ,MTQ,Martinique,Martinique,"October, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
4,MTQ,MTQ,Martinique,Martinique,"November, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
5,MTQ,MTQ,Martinique,Martinique,"November, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
6,MTQ,MTQ,Martinique,Martinique,"November, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
7,MTQ,MTQ,Martinique,Martinique,"November, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
8,MTQ,MTQ,Martinique,Martinique,"December, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
9,MTQ,MTQ,Martinique,Martinique,"December, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
10,MTQ,MTQ,Martinique,Martinique,"December, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
11,MTQ,MTQ,Martinique,Martinique,"December, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
12,MTQ,MTQ,Martinique,Martinique,"December, 2015",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2015.0
13,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2016.0
