"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-04-16,"Dominican_Republic","country","GBS_confirmed_cumulative","DO0019",NA,NA,3,"cases"
2016-04-16,"Dominican_Republic-Distrito_Nacional","province","GBS_confirmed_cumulative","DO0019",NA,NA,2,"cases"
2016-04-16,"Dominican_Republic-Azua","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Baoruco","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Barahona","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Dajabon","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Duarte","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Elias_Pina","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-El_Seibo","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Espaillat","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Independencia","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-La_Altagracia","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-La_Romana","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-La_Vega","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Maria_Trinidad_Sanchez","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Monte_Cristi","province","GBS_confirmed_cumulative","DO0019",NA,NA,0,"cases"
2016-04-16,"Dominican_Republic-Pedernales","province","GBS_confirmed_cumulative","DO0019",NA,NA,1,"cases"
