"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-05-21,"El_Salvador-Ahuachapan","department","cumulative_suspected_total","SV0010",NA,NA,136,"cases"
2016-05-21,"El_Salvador-Cabanas","department","cumulative_suspected_total","SV0010",NA,NA,338,"cases"
2016-05-21,"El_Salvador-Chalatenango","department","cumulative_suspected_total","SV0010",NA,NA,524,"cases"
2016-05-21,"El_Salvador-Cuscatlan","department","cumulative_suspected_total","SV0010",NA,NA,540,"cases"
2016-05-21,"El_Salvador-La_Libertad","department","cumulative_suspected_total","SV0010",NA,NA,1036,"cases"
2016-05-21,"El_Salvador-La_Paz","department","cumulative_suspected_total","SV0010",NA,NA,136,"cases"
2016-05-21,"El_Salvador-La_Union","department","cumulative_suspected_total","SV0010",NA,NA,42,"cases"
2016-05-21,"El_Salvador-Morazan","department","cumulative_suspected_total","SV0010",NA,NA,112,"cases"
2016-05-21,"El_Salvador-San_Miguel","department","cumulative_suspected_total","SV0010",NA,NA,146,"cases"
2016-05-21,"El_Salvador-San_Salvador","department","cumulative_suspected_total","SV0010",NA,NA,2426,"cases"
2016-05-21,"El_Salvador-San_Vicente","department","cumulative_suspected_total","SV0010",NA,NA,292,"cases"
2016-05-21,"El_Salvador-Santa_Ana","department","cumulative_suspected_total","SV0010",NA,NA,545,"cases"
2016-05-21,"El_Salvador-Sonsonate","department","cumulative_suspected_total","SV0010",NA,NA,76,"cases"
2016-05-21,"El_Salvador-Usulutan","department","cumulative_suspected_total","SV0010",NA,NA,139,"cases"
2016-05-21,"El_Salvador-Guatemala","department","cumulative_suspected_total","SV0010",NA,NA,2,"cases"
2016-05-21,"El_Salvador-Honduras","department","cumulative_suspected_total","SV0010",NA,NA,1,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_total","SV0010",NA,NA,6491,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_under_1","SV0001",NA,NA,139,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_1-4","SV0002",NA,NA,324,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_5-9","SV0003",NA,NA,323,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_10-19","SV0004",NA,NA,586,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_20-29","SV0005",NA,NA,1605,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_30-39","SV0006",NA,NA,1500,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_40-49","SV0007",NA,NA,1109,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_50-59","SV0008",NA,NA,629,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_age_60_plus","SV0009",NA,NA,276,"cases"
2016-05-21,"El_Salvador-Sonsonate","department","cumulative_suspected_pregnant","SV0011",NA,NA,4,"cases"
2016-05-21,"El_Salvador-San_Miguel","department","cumulative_suspected_pregnant","SV0011",NA,NA,7,"cases"
2016-05-21,"El_Salvador-Cabanas","department","cumulative_suspected_pregnant","SV0011",NA,NA,26,"cases"
2016-05-21,"El_Salvador-Cuscatlan","department","cumulative_suspected_pregnant","SV0011",NA,NA,17,"cases"
2016-05-21,"El_Salvador-San_Salvador","department","cumulative_suspected_pregnant","SV0011",NA,NA,69,"cases"
2016-05-21,"El_Salvador-San_Vicente","department","cumulative_suspected_pregnant","SV0011",NA,NA,18,"cases"
2016-05-21,"El_Salvador-Santa_Ana","department","cumulative_suspected_pregnant","SV0011",NA,NA,12,"cases"
2016-05-21,"El_Salvador-Chalatenango","department","cumulative_suspected_pregnant","SV0011",NA,NA,21,"cases"
2016-05-21,"El_Salvador-La_Libertad","department","cumulative_suspected_pregnant","SV0011",NA,NA,21,"cases"
2016-05-21,"El_Salvador-La_Paz","department","cumulative_suspected_pregnant","SV0011",NA,NA,1,"cases"
2016-05-21,"El_Salvador-Morazan","department","cumulative_suspected_pregnant","SV0011",NA,NA,3,"cases"
2016-05-21,"El_Salvador-Usulutan","department","cumulative_suspected_pregnant","SV0011",NA,NA,7,"cases"
2016-05-21,"El_Salvador-Guatemala","department","cumulative_suspected_pregnant","SV0011",NA,NA,1,"cases"
2016-05-21,"El_Salvador-La_Union","department","cumulative_suspected_pregnant","SV0011",NA,NA,1,"cases"
2016-05-21,"El_Salvador-Ahuachapan","department","cumulative_suspected_pregnant","SV0011",NA,NA,4,"cases"
2016-05-21,"El_Salvador","country","cumulative_suspected_pregnant","SV0011",NA,NA,212,"cases"
2016-05-21,"El_Salvador","country","weekly_hospitalized","SV0013",NA,NA,NA,"cases"
2016-05-21,"El_Salvador","country","cumulative_confirmed","SV0012",NA,NA,43,"cases"
