report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-02-13,Colombia-Antioquia-Unknown,state,zika_confirmed_laboratory,CO0001,NA,,3,cases
2016-02-13,Colombia-Antioquia-Medellin,state,zika_confirmed_laboratory,CO0001,NA,,43,cases
2016-02-13,Colombia-Antioquia-Abejorral,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Abriaqui,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Alejandria,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Amaga,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Amalfi,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Andes,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Angelopolis,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Angostura,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Anori,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Santafe_De_Antioquia,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Anza,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Apartado,state,zika_confirmed_laboratory,CO0001,NA,,3,cases
2016-02-13,Colombia-Antioquia-Arboletes,state,zika_confirmed_laboratory,CO0001,NA,,2,cases
2016-02-13,Colombia-Antioquia-Argelia,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Armenia,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Barbosa,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Belmira,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Bello,state,zika_confirmed_laboratory,CO0001,NA,,6,cases
2016-02-13,Colombia-Antioquia-Betania,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Betulia,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Ciudad_Bolivar,state,zika_confirmed_laboratory,CO0001,NA,,3,cases
2016-02-13,Colombia-Antioquia-Briceno,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Buritica,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Caceres,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Caicedo,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Caldas,state,zika_confirmed_laboratory,CO0001,NA,,1,cases
2016-02-13,Colombia-Antioquia-Campamento,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Canasgordas,state,zika_confirmed_laboratory,CO0001,NA,,2,cases
2016-02-13,Colombia-Antioquia-Caracoli,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Caramanta,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Carepa,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-El_Carmen_De_Viboral,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Carolina,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Caucasia,state,zika_confirmed_laboratory,CO0001,NA,,4,cases
2016-02-13,Colombia-Antioquia-Chigorodo,state,zika_confirmed_laboratory,CO0001,NA,,1,cases
2016-02-13,Colombia-Antioquia-Cisneros,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Cocorna,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Concepcion,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Concordia,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
2016-02-13,Colombia-Antioquia-Copacabana,state,zika_confirmed_laboratory,CO0001,NA,,0,cases
