"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-03-07,"Panama-Kuna_Yala-Mulatupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,2,"cases"
2016-03-07,"Panama-Kuna_Yala-Ustupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,16,"cases"
2016-03-07,"Panama-Kuna_Yala-Ogobsucum","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,7,"cases"
2016-03-07,"Panama-Kuna_Yala-Achutupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,9,"cases"
2016-03-07,"Panama-Kuna_Yala-Pto_Obaldia","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Playon_Chico","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,3,"cases"
2016-03-07,"Panama-Kuna_Yala-Nargana","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,1,"cases"
2016-03-07,"Panama-Kuna_Yala-Corazon_de_Jesus","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Rio_Azucar","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Rio_Sidra","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Carti_Sugdup","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Ailigandi","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Nalugena","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Mamitupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Wichubhula","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-Tocumen","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,1,"cases"
2016-03-07,"Panama-Metro-SanFrancisco","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-Parque_Lefevre","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-Bella_Vista","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-Bethania","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-Ancon","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-San_Felipe","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Metro-Veracruz","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Panama_Oeste-Gorgona","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Panama_Oeste-La_Mitra","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Panama_Oeste-Vista_Alegre","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Panama_Norte-las_cumbres","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Colon-Salamanca","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-San_Miguelito-Villa_Guadalupe","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Mulatupu","county","Zika_confirmed_laboratory_2016","PA0002",NA,NA,3,"cases"
2016-03-07,"Panama-Kuna_Yala-Ustupu","county","Zika_confirmed_laboratory_2016","PA0002",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Ogobsucum","county","Zika_confirmed_laboratory_2016","PA0002",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Achutupu","county","Zika_confirmed_laboratory_2016","PA0002",NA,NA,0,"cases"
2016-03-07,"Panama-Kuna_Yala-Pto_Obaldia","county","Zika_confirmed_laboratory_2016","PA0002",NA,NA,4,"cases"
2016-03-07,"Panama-Kuna_Yala-Playon_Chico","county","Zika_confirmed_laboratory_2016","PA0002",NA,NA,2,"cases"
