"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-06-27,"Panama-Kuna_Yala-Mulatupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,2,"cases"
2016-06-27,"Panama-Kuna_Yala-Ustupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,16,"cases"
2016-06-27,"Panama-Kuna_Yala-Ogobsucum","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,7,"cases"
2016-06-27,"Panama-Kuna_Yala-Achutupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,9,"cases"
2016-06-27,"Panama-Kuna_Yala-Pto_Obaldia","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Playon_Chico","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,3,"cases"
2016-06-27,"Panama-Kuna_Yala-Nargana","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,1,"cases"
2016-06-27,"Panama-Kuna_Yala-Corazon_de_Jesus","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Rio_Azucar","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Rio_Sidra","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Carti_Sugdup","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Soledad_Miriam","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Naranjo_Chico","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Ailitupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Ailigandi","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Nalugena","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Mamitupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Soledad_Miria","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Wichubhula","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Kuna_Yala-Acuatupu","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Tocumen","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,1,"cases"
2016-06-27,"Panama-Metro-SanFrancisco","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Man_anitas","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Calidonia","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Juan_Diaz","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Parque_Lefevre","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Santa_Ana","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Rio_Abajo","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Pueblo_Nuevo","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Chorrillo","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Bella_Vista","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Bethania","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Ancon","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-San_Felipe","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Pedregal","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-24_de_Diciembre","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Clayton","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Costa_del_Este","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Taboga","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Arnulfo_Arias","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Las_Garzas","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Gamboa","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Metro-Veracruz","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-Gorgona","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-Guadalupe","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-Arraija_n","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-La_Chorrera","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-Playa_Leona","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-El_Coco","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-La_Mitra","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Oeste-Vista_Alegre","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Norte-las_cumbres","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Norte-Chilibre","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Panama_Norte-Ernesto_Cordoba","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Colon-Salamanca","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-Colon-San_Juan","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-San_Miguelito-Villas_del_Golf","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
2016-06-27,"Panama-San_Miguelito-San_Jose","county","Zika_confirmed_laboratory_2015","PA0001",NA,NA,0,"cases"
