"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-02-02,"Guatemala","country","total_zika_suspected_cumulative","GT0007",NA,NA,112,"cases"
2016-02-02,"Guatemala-Zacapa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,44,"cases"
2016-02-02,"Guatemala-Quetzaltenango","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,34,"cases"
2016-02-02,"Guatemala-Suchitepequez","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,11,"cases"
2016-02-02,"Guatemala-Izabal","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,7,"cases"
2016-02-02,"Guatemala-Santa_Rosa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,5,"cases"
2016-02-02,"Guatemala-Chiquimula","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,4,"cases"
2016-02-02,"Guatemala-Peten_Sur_Oriental","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,2,"cases"
2016-02-02,"Guatemala-El_Progreso","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-02,"Guatemala-Retalhuleu","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-02,"Guatemala-Nor_Occidente","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,2,"cases"
2016-02-02,"Guatemala-Sur","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
