report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-05-07,Guatemala,country,total_zika_suspected,GT0001,NA,NA,34,cases
2016-05-07,Guatemala-Zacapa,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Santa_Rosa,municipality,total_zika_suspected,GT0001,NA,NA,14,cases
2016-05-07,Guatemala-Quetzaltenango,municipality,total_zika_suspected,GT0001,NA,NA,7,cases
2016-05-07,Guatemala-Chiquimula,municipality,total_zika_suspected,GT0001,NA,NA,5,cases
2016-05-07,Guatemala-Suchitepequez,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Retalhuleu,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2016-05-07,Guatemala-Peten_Sur_Oriental,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2016-05-07,Guatemala-Jutiapa,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2016-05-07,Guatemala-Jalapa,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Izabal,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2016-05-07,Guatemala-Escuintla,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Peten_Norte,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-San_Marcos,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-El_Progreso,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Central,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2016-05-07,Guatemala-Nor_Oriente,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2016-05-07,Guatemala-Peten_Sur_Occidental,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-El_Quiche,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2016-05-07,Guatemala-Sur,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Nor_Occidente,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Chimaltenango,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Sacatepequez,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala-Solola,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2016-05-07,Guatemala,country,total_zika_suspected_cumulative,GT0007,NA,NA,1110,cases
2016-05-07,Guatemala-Zacapa,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,135,cases
2016-05-07,Guatemala-Santa_Rosa,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,178,cases
2016-05-07,Guatemala-Quetzaltenango,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,247,cases
2016-05-07,Guatemala-Chiquimula,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,76,cases
2016-05-07,Guatemala-Suchitepequez,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,92,cases
2016-05-07,Guatemala-Retalhuleu,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,47,cases
2016-05-07,Guatemala-Peten_Sur_Oriental,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,23,cases
2016-05-07,Guatemala-Jutiapa,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,43,cases
2016-05-07,Guatemala-Jalapa,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,32,cases
2016-05-07,Guatemala-Izabal,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,38,cases
2016-05-07,Guatemala-Escuintla,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,52,cases
2016-05-07,Guatemala-Peten_Norte,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,14,cases
2016-05-07,Guatemala-San_Marcos,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,54,cases
2016-05-07,Guatemala-El_Progreso,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,6,cases
2016-05-07,Guatemala-Central,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,25,cases
2016-05-07,Guatemala-Nor_Oriente,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,12,cases
2016-05-07,Guatemala-Peten_Sur_Occidental,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,5,cases
2016-05-07,Guatemala-El_Quiche,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,8,cases
2016-05-07,Guatemala-Sur,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,9,cases
2016-05-07,Guatemala-Nor_Occidente,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,6,cases
2016-05-07,Guatemala-Chimaltenango,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,4,cases
2016-05-07,Guatemala-Sacatepequez,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,2,cases
2016-05-07,Guatemala-Solola,municipality,total_zika_suspected_cumulative,GT0007,NA,NA,2,cases
