"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-02-16,"Guatemala","country","total_zika_suspected_cumulative","GT0007",NA,NA,318,"cases"
2016-02-16,"Guatemala-Zacapa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,92,"cases"
2016-02-16,"Guatemala-Quetzaltenango","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,110,"cases"
2016-02-16,"Guatemala-Santa_Rosa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,17,"cases"
2016-02-16,"Guatemala-Suchitepequez","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,23,"cases"
2016-02-16,"Guatemala-Chiquimula","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,14,"cases"
2016-02-16,"Guatemala-Retalhuleu","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,11,"cases"
2016-02-16,"Guatemala-Izabal","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,13,"cases"
2016-02-16,"Guatemala-Peten_Sur_Oriental","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,5,"cases"
2016-02-16,"Guatemala-Escuintla","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,11,"cases"
2016-02-16,"Guatemala-San_Marcos","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,14,"cases"
2016-02-16,"Guatemala-El_Progreso","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-16,"Guatemala-Nor_Occidente","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,3,"cases"
2016-02-16,"Guatemala-Sacatepequez","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-16,"Guatemala-Jutiapa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-16,"Guatemala-Central","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-16,"Guatemala-Sur","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
2016-02-16,"Guatemala","country","total_zika_confirmed_cumulative","GT0008",NA,NA,127,"cases"
2016-02-16,"Guatemala","country","total_zika_confirmed_pregnant_cumulative","GT0010",NA,NA,19,"cases"
