report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2017-03-26,Guatemala-Central,municipality,total_zika_suspected,GT0001,NA,NA,87,cases
2017-03-26,Guatemala-Nor_Oriente,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Nor_Occidente,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Sur,municipality,total_zika_suspected,GT0001,NA,NA,8,cases
2017-03-26,Guatemala-El_Progreso,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Sacatepequez,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Escuintla,municipality,total_zika_suspected,GT0001,NA,NA,13,cases
2017-03-26,Guatemala-Santa_Rosa,municipality,total_zika_suspected,GT0001,NA,NA,11,cases
2017-03-26,Guatemala-Huehuetenango,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-03-26,Guatemala-Quiche,municipality,total_zika_suspected,GT0001,NA,NA,8,cases
2017-03-26,Guatemala-Solola,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Quetzaltenango,municipality,total_zika_suspected,GT0001,NA,NA,10,cases
2017-03-26,Guatemala-San_Marcos,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Retalhuleu,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-03-26,Guatemala-Suchitepequez,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Jalapa,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Jutiapa,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-03-26,Guatemala-Izabal,municipality,total_zika_suspected,GT0001,NA,NA,4,cases
2017-03-26,Guatemala-Zacapa,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Chiquimula,municipality,total_zika_suspected,GT0001,NA,NA,7,cases
2017-03-26,Guatemala-Alta_Verapaz,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-03-26,Guatemala-Baja_Verapaz,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-03-26,Guatemala-Peten_Norte,municipality,total_zika_suspected,GT0001,NA,NA,2,cases
2017-03-26,Guatemala-Peten_Sur_Oriental,municipality,total_zika_suspected,GT0001,NA,NA,1,cases
2017-03-26,Guatemala-Peten_Sur_Occidental,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala-Ixcan,municipality,total_zika_suspected,GT0001,NA,NA,0,cases
2017-03-26,Guatemala,country,total_zika_suspected,GT0001,NA,NA,158,cases
